id,input_path,state_type,state_name,log_path,memory_gi,deployment_name,work_pool_name,area
0c9633b3-3a35-4ecb-90b8-0ce5853fd601,/nas/Projects/C-BIZ01A/Planet/Introduction/20251022_024615_39_2507_3B_AnalyticMS_SR_clip_file_format.tif,COMPLETED,Completed,,64.0,SkySat-SR-RGBN,modint-prefect-workpool-2,12911500.0
12fe6dde-9993-46d3-9665-d846710eb776,/nas/Projects/C-BIZ01A/Planet/Introduction/20250729_024706_18_2522_3B_AnalyticMS_SR_clip_file_format.tif,COMPLETED,Completed,,64.0,SkySat-SR-RGBN,modint-prefect-workpool-2,12911500.0
e325298e-e8e1-4ddf-a111-2979e6e0a12a,,COMPLETED,Completed,,,,,
e0d839e7-4f0e-4bf6-ab2e-32ab58aae0f7,/nas/Projects/C-BIZ01A/Planet/Introduction/20250911_023945_75_2516_3B_AnalyticMS_SR_clip_file_format.tif,COMPLETED,Completed,,64.0,SkySat-SR-RGBN,modint-prefect-workpool-2,12911500.0
34d4367c-71a8-4995-b4c1-cee7d3a1a471,,COMPLETED,Completed,,,,,
3ca0b42c-5660-4b9e-8f73-78dda3e14729,/nas/Projects/C-BIZ01A/Planet/Introduction/20250911_023945_75_2516_3B_AnalyticMS_SR_clip_file_format.tif,COMPLETED,Completed,,64.0,SkySat-SR-4x-RGBN,modint-prefect-workpool-2,12911500.0
5b7d9c67-70a5-44a7-90be-dea4cc05d2f5,,COMPLETED,Completed,,,,,
34f0d477-e8d8-4cf4-a895-6a0e69516fcc,/nas/Projects/C-BIZ01A/Planet/Introduction/20250816_024020_43_251a_3B_AnalyticMS_SR_clip_file_format.tif,COMPLETED,Completed,,64.0,SkySat-SR-RGBN,modint-prefect-workpool-2,12911500.0
5330c483-59ff-4661-b1e1-fd76863aed24,,COMPLETED,Completed,,,,,
165844e1-682b-401f-ad9c-df318a64c138,/nas/Projects/C-BIZ01A/Planet/Introduction/20250816_024020_43_251a_3B_AnalyticMS_SR_clip_file_format.tif,COMPLETED,Completed,,64.0,SkySat-SR-4x-RGBN,modint-prefect-workpool-2,12911500.0
30f009b7-f38e-4c75-935d-7767cf7ca7ee,,COMPLETED,Completed,,,,,
f3232705-9633-4241-9c64-ba96ad166e14,/nas/Projects/C-BIZ01A/Planet/Introduction/20250730_023701_26_251f_3B_AnalyticMS_SR_clip_file_format.tif,COMPLETED,Completed,,64.0,SkySat-SR-4x-RGBN,modint-prefect-workpool-2,12911500.0
3a3a9572-1916-41ab-aa30-efe2292e7f98,,COMPLETED,Completed,,,,,
426fa913-ed7f-497d-a76c-bd71fa74a105,/nas/Projects/C-BIZ01A/Planet/Introduction/20250730_023701_26_251f_3B_AnalyticMS_SR_clip_file_format.tif,COMPLETED,Completed,,64.0,SkySat-SR-RGBN,modint-prefect-workpool-2,12911500.0
82a20bc5-b7cd-4228-8a85-2160748284e2,,COMPLETED,Completed,,,,,
1643980c-4496-4dbd-a5d3-b8a4ac813def,/nas/Projects/C-BIZ01A/Planet/Introduction/20250729_024706_18_2522_3B_AnalyticMS_SR_clip_file_format.tif,COMPLETED,Completed,,64.0,SkySat-SR-4x-RGBN,modint-prefect-workpool-2,12911500.0
bcdaf84e-1e94-4519-adc8-0e3936cd9ef2,,COMPLETED,Completed,,,,,
a925fa07-2afa-4049-bb14-a4585d81b29e,,COMPLETED,Completed,,,,,
bf085ed2-d6d9-4db3-8968-886591c725ec,/nas/Projects/C-BIZ01A/Planet/Introduction/20251022_024615_39_2507_3B_AnalyticMS_SR_clip_file_format.tif,COMPLETED,Completed,,64.0,SkySat-SR-4x-RGBN,modint-prefect-workpool-2,12911500.0
58a10aca-41bd-4f83-8f32-1ad4cdc92a95,,COMPLETED,Completed,,,,,
13c167b2-7796-425f-a627-8e2aeb4c4a49,,COMPLETED,Completed,,,,,
f261e19a-83e0-481f-8a69-1284ac03b8ab,/nas/Projects/C-BIZ01A/Planet/Introduction/20251009_024636_54_2522_3B_AnalyticMS_SR_clip_file_format.tif,COMPLETED,Completed,,64.0,SkySat-SR-RGBN,modint-prefect-workpool-2,12911500.0
02736b46-8095-4cf0-bd7a-e8fed7f49e21,,COMPLETED,Completed,,,,,
fb827752-ec11-4af1-a729-fee5e90fd465,/nas/Projects/C-BIZ01A/Planet/Introduction/20251009_024636_54_2522_3B_AnalyticMS_SR_clip_file_format.tif,COMPLETED,Completed,,64.0,SkySat-SR-4x-RGBN,modint-prefect-workpool-2,12911500.0
ea9ffea7-691c-47de-96a1-227898ecffa5,,COMPLETED,Completed,,,,,
4b520a70-bbf6-4005-a8cb-cf1079c392c5,/nas/Projects/C-BIZ01A/Planet/KARI/20230907_012626_23_24b3_3B_AnalyticMS_SR.tif,COMPLETED,Completed,,64.0,SkySat-SR-RGBN,modint-prefect-workpool-2,118411031.0
292b015a-2a5f-4541-8fb5-0ed1f6ac6d4f,,RUNNING,Running,,,,,
ff2fedc1-6414-45e5-b120-185166919941,/nas/Projects/C-BIZ01A/GeoImage/Samples/Wyvern/wyvern_dragonette-002_20250712T035126_34ca45fe/wyvern_dragonette-002_20250712T035126_34ca45fe.tiff,RUNNING,Running,,64.0,SuperX-1Ch,modint-prefect-workpool-2,53746440.0
